73557,79537;POST Luxembourg
84630,78239;TANGO S.A.
84630,78239;POST Luxembourg
82996,75610;POST Luxembourg
63381,111132;POST Luxembourg
64628,93627;POST Luxembourg
64628,93627;TANGO S.A.
85145,93941;ORANGE Communications Luxembourg S.A.
85145,93941;POST Luxembourg
79959,91363;TANGO S.A.
79959,91363;POST Luxembourg
65337,119804;POST Luxembourg
65337,119804;TANGO S.A.
65337,119804;ORANGE Communications Luxembourg S.A.
61782,80618;POST Luxembourg
92123,93801;POST Luxembourg
78054,72787;POST Luxembourg
54854,92620;POST Luxembourg
66980,66321;POST Luxembourg
80344,77686;TANGO S.A.
64971,96641;TANGO S.A.
64971,96641;POST Luxembourg
92575,95089;TANGO S.A.
93337,77554;TANGO S.A.
78424,75109;TANGO S.A.
74378,74860;TANGO S.A.
73636,74215;POST Luxembourg
64005,77993;POST Luxembourg
76142,90016;POST Luxembourg
69449,89318;POST Luxembourg
68455,86192;POST Luxembourg
95486,74792;POST Luxembourg
66688,92762;POST Luxembourg
56477,88352;TANGO S.A.
56477,88352;POST Luxembourg
67693,78037;POST Luxembourg
58927,68972;POST Luxembourg
77659,81647;POST Luxembourg
78687,74918;POST Luxembourg
74138,71971;POST Luxembourg
71286,76334;POST Luxembourg
103872,86602;POST Luxembourg
78020,84983;ORANGE Communications Luxembourg S.A.
78020,84983;POST Luxembourg
92118,81528;POST Luxembourg
72572,77254;ORANGE Communications Luxembourg S.A.
72572,77254;TANGO S.A.
98537,97015;POST Luxembourg
87521,95528;POST Luxembourg
80534,72419;POST Luxembourg
63314,108620;POST Luxembourg
70560,106967;POST Luxembourg
73593,127679;POST Luxembourg
73641,107965;POST Luxembourg
64635,107969;POST Luxembourg
70063,124555;TANGO S.A.
70063,124555;ORANGE Communications Luxembourg S.A.
70063,124555;POST Luxembourg
84775,103630;ORANGE Communications Luxembourg S.A.
84775,103630;TANGO S.A.
84775,103630;POST Luxembourg
66010,62802;POST Luxembourg
82974,98144;ORANGE Communications Luxembourg S.A.
82974,98144;TANGO S.A.
82974,98144;POST Luxembourg
73362,133803;POST Luxembourg
73950,118864;POST Luxembourg
67996,120084;TANGO S.A.
67996,120084;POST Luxembourg
68472,117443;POST Luxembourg
72864,121349;POST Luxembourg
58557,97626;TANGO S.A.
58557,97626;POST Luxembourg
59872,93863;POST Luxembourg
77076,75166;POST Luxembourg
68091,131921;POST Luxembourg
70512,132373;POST Luxembourg
70512,132373;TANGO S.A.
58062,113361;TANGO S.A.
63107,114716;POST Luxembourg
52711,110495;TANGO S.A.
52711,110495;POST Luxembourg
81393,111510;POST Luxembourg
81393,111510;ORANGE Communications Luxembourg S.A.
73761,113057;ORANGE Communications Luxembourg S.A.
73761,113057;POST Luxembourg
77407,80641;POST Luxembourg
77250,79034;POST Luxembourg
78528,73473;POST Luxembourg
79810,72370;TANGO S.A.
79810,72370;POST Luxembourg
88044,63635;TANGO S.A.
88044,63635;POST Luxembourg
66075,81872;TANGO S.A.
66075,81872;POST Luxembourg
53924,113285;POST Luxembourg
61199,102727;POST Luxembourg
59701,112399;ORANGE Communications Luxembourg S.A.
59701,112399;POST Luxembourg
59415,83469;TANGO S.A.
59415,83469;POST Luxembourg
55981,119470;POST Luxembourg
55981,119470;TANGO S.A.
87025,90979;POST Luxembourg
74727,89575;POST Luxembourg
69833,125661;POST Luxembourg
57764,114444;ORANGE Communications Luxembourg S.A.
70202,57959;TANGO S.A.
88845,63460;TANGO S.A.
75815,76827;TANGO S.A.
99718,97061;TANGO S.A.
91425,60976;TANGO S.A.
70271,124996;TANGO S.A.
74416,109958;TANGO S.A.
87089,87148;TANGO S.A.
85274,91719;TANGO S.A.
76641,84907;TANGO S.A.
81509,78497;TANGO S.A.
81509,78497;POST Luxembourg
68014,118460;TANGO S.A.
68014,118460;ORANGE Communications Luxembourg S.A.
71470,60819;TANGO S.A.
66201,60912;ORANGE Communications Luxembourg S.A.
66201,60912;POST Luxembourg
85841,64343;TANGO S.A.
85841,64343;ORANGE Communications Luxembourg S.A.
85841,64343;POST Luxembourg
60838,123663;TANGO S.A.
60838,123663;POST Luxembourg
64266,75922;POST Luxembourg
63593,108726;TANGO S.A.
76582,67770;POST Luxembourg
90729,78704;TANGO S.A.
90729,78704;ORANGE Communications Luxembourg S.A.
90729,78704;POST Luxembourg
77629,76640;POST Luxembourg
69995,58492;POST Luxembourg
67454,64285;POST Luxembourg
66613,125819;TANGO S.A.
66613,125819;ORANGE Communications Luxembourg S.A.
65858,129230;POST Luxembourg
81603,63582;TANGO S.A.
80058,77507;TANGO S.A.
76269,64633;POST Luxembourg
78605,76735;POST Luxembourg
92336,66469;POST Luxembourg
77243,75581;POST Luxembourg
77703,75122;POST Luxembourg
80401,67964;TANGO S.A.
76970,69836;TANGO S.A.
74272,116930;TANGO S.A.
68065,73591;TANGO S.A.
68065,73591;POST Luxembourg
76171,72427;POST Luxembourg
100064,91604;TANGO S.A.
100064,91604;ORANGE Communications Luxembourg S.A.
76875,75981;ORANGE Communications Luxembourg S.A.
76875,75981;POST Luxembourg
98850,84927;TANGO S.A.
98850,84927;ORANGE Communications Luxembourg S.A.
97029,74915;POST Luxembourg
63867,74209;TANGO S.A.
73679,93558;TANGO S.A.
75334,90613;TANGO S.A.
77374,75039;POST Luxembourg
76659,74715;POST Luxembourg
74731,76442;TANGO S.A.
75667,73876;ORANGE Communications Luxembourg S.A.
78262,75970;ORANGE Communications Luxembourg S.A.
79853,86281;POST Luxembourg
78279,71249;TANGO S.A.
78279,71249;ORANGE Communications Luxembourg S.A.
99971,82785;POST Luxembourg
82352,74745;TANGO S.A.
82352,74745;POST Luxembourg
73414,63132;POST Luxembourg
70713,60094;POST Luxembourg
59892,65643;POST Luxembourg
59056,92466;POST Luxembourg
72785,87473;ORANGE Communications Luxembourg S.A.
72785,87473;POST Luxembourg
69925,58166;ORANGE Communications Luxembourg S.A.
76292,72145;TANGO S.A.
73049,81118;POST Luxembourg
73049,81118;TANGO S.A.
73049,81118;ORANGE Communications Luxembourg S.A.
79247,106616;POST Luxembourg
63363,97264;POST Luxembourg
63363,97264;TANGO S.A.
90227,101771;TANGO S.A.
54778,67821;TANGO S.A.
54778,67821;POST Luxembourg
75855,91209;ORANGE Communications Luxembourg S.A.
66452,62450;ORANGE Communications Luxembourg S.A.
61602,81354;ORANGE Communications Luxembourg S.A.
66251,61865;ORANGE Communications Luxembourg S.A.
77425,75237;ORANGE Communications Luxembourg S.A.
88027,63346;ORANGE Communications Luxembourg S.A.
81564,64392;ORANGE Communications Luxembourg S.A.
73213,76163;POST Luxembourg
73265,129274;ORANGE Communications Luxembourg S.A.
75572,98089;ORANGE Communications Luxembourg S.A.
75572,98089;TANGO S.A.
64744,71893;ORANGE Communications Luxembourg S.A.
64744,71893;POST Luxembourg
56188,65820;ORANGE Communications Luxembourg S.A.
66024,61365;ORANGE Communications Luxembourg S.A.
80622,77490;TANGO S.A.
65915,62382;ORANGE Communications Luxembourg S.A.
77260,75281;TANGO S.A.
74185,110016;ORANGE Communications Luxembourg S.A.
74185,110016;POST Luxembourg
63741,126210;TANGO S.A.
63741,126210;ORANGE Communications Luxembourg S.A.
58994,83042;ORANGE Communications Luxembourg S.A.
75506,73892;TANGO S.A.
61728,94195;TANGO S.A.
68628,78275;POST Luxembourg
85793,100602;POST Luxembourg
74990,98173;POST Luxembourg
68105,84460;POST Luxembourg
75548,68872;TANGO S.A.
62434,130096;POST Luxembourg
104698,94365;POST Luxembourg
80894,76581;POST Luxembourg
65295,84664;TANGO S.A.
65295,84664;ORANGE Communications Luxembourg S.A.
65295,84664;POST Luxembourg
65660,111236;ORANGE Communications Luxembourg S.A.
65660,111236;POST Luxembourg
71675,76575;POST Luxembourg
93243,83833;POST Luxembourg
75198,99292;ORANGE Communications Luxembourg S.A.
88940,61408;POST Luxembourg
96480,75767;POST Luxembourg
72606,77628;POST Luxembourg
69424,138613;ORANGE Communications Luxembourg S.A.
69424,138613;TANGO S.A.
82199,111561;TANGO S.A.
57408,92363;ORANGE Communications Luxembourg S.A.
57408,92363;POST Luxembourg
67627,106662;ORANGE Communications Luxembourg S.A.
69840,125592;ORANGE Communications Luxembourg S.A.
69840,125592;POST Luxembourg
86255,85775;POST Luxembourg
77371,102226;POST Luxembourg
103277,88018;POST Luxembourg
83330,94357;TANGO S.A.
76723,76575;POST Luxembourg
77271,73312;TANGO S.A.
81661,104100;POST Luxembourg
76289,61923;POST Luxembourg
77152,74362;TANGO S.A.
73995,101875;POST Luxembourg
77143,70133;POST Luxembourg
69650,65732;TANGO S.A.
70165,74846;POST Luxembourg
77298,75272;POST Luxembourg
69722,138485;POST Luxembourg
55845,65715;POST Luxembourg
55845,65715;TANGO S.A.
96584,78368;POST Luxembourg
62991,111262;TANGO S.A.
62991,111262;ORANGE Communications Luxembourg S.A.
67192,62888;ORANGE Communications Luxembourg S.A.
92455,93344;ORANGE Communications Luxembourg S.A.
74937,64922;ORANGE Communications Luxembourg S.A.
73614,84007;TANGO S.A.
73614,84007;POST Luxembourg
65169,62843;POST Luxembourg
98788,82494;TANGO S.A.
98788,82494;ORANGE Communications Luxembourg S.A.
98788,82494;POST Luxembourg
65298,64161;TANGO S.A.
58518,84353;TANGO S.A.
76942,73795;POST Luxembourg
80383,77384;POST Luxembourg
77190,74657;ORANGE Communications Luxembourg S.A.
83576,108924;TANGO S.A.
83576,108924;POST Luxembourg
67189,92747;ORANGE Communications Luxembourg S.A.
59782,68858;TANGO S.A.
99262,83543;TANGO S.A.
99262,83543;ORANGE Communications Luxembourg S.A.
77362,74445;POST Luxembourg
84359,78394;POST Luxembourg
71644,62555;POST Luxembourg
77015,71583;POST Luxembourg
77008,73426;POST Luxembourg
60686,67918;POST Luxembourg
60686,67918;ORANGE Communications Luxembourg S.A.
77512,75246;POST Luxembourg
79962,104748;POST Luxembourg
74928,71734;POST Luxembourg
71979,69234;POST Luxembourg
76032,90482;TANGO S.A.
66583,76285;POST Luxembourg
62485,89815;POST Luxembourg
66097,94865;POST Luxembourg
56633,66369;TANGO S.A.
98927,87784;POST Luxembourg
66192,67636;POST Luxembourg
78325,76173;POST Luxembourg
55793,92368;TANGO S.A.
52429,100192;TANGO S.A.
70190,89757;POST Luxembourg
54590,106418;TANGO S.A.
71338,78616;TANGO S.A.
67120,104935;TANGO S.A.
61190,111521;TANGO S.A.
95443,88959;ORANGE Communications Luxembourg S.A.
95443,88959;TANGO S.A.
68814,109348;TANGO S.A.
98080,97683;TANGO S.A.
63323,114375;TANGO S.A.
70241,59052;TANGO S.A.
75130,91735;TANGO S.A.
76861,73816;TANGO S.A.
72886,75933;TANGO S.A.
75700,75130;ORANGE Communications Luxembourg S.A.
77610,74190;ORANGE Communications Luxembourg S.A.
77396,75094;TANGO S.A.
84728,83890;POST Luxembourg
84728,83890;TANGO S.A.
78622,76480;TANGO S.A.
68729,78396;TANGO S.A.
68729,78396;ORANGE Communications Luxembourg S.A.
76933,74995;TANGO S.A.
77914,75299;TANGO S.A.
77487,75078;TANGO S.A.
77487,75078;ORANGE Communications Luxembourg S.A.
77319,75244;TANGO S.A.
78070,74420;TANGO S.A.
78070,74420;ORANGE Communications Luxembourg S.A.
77176,71778;TANGO S.A.
77878,72693;TANGO S.A.
91216,68516;TANGO S.A.
91216,68516;POST Luxembourg
81714,76569;TANGO S.A.
77752,81405;TANGO S.A.
77752,81405;ORANGE Communications Luxembourg S.A.
77137,101750;ORANGE Communications Luxembourg S.A.
77252,74047;TANGO S.A.
86151,85633;TANGO S.A.
86151,85633;ORANGE Communications Luxembourg S.A.
68413,78548;ORANGE Communications Luxembourg S.A.
76054,90496;ORANGE Communications Luxembourg S.A.
60467,93127;ORANGE Communications Luxembourg S.A.
78055,85801;ORANGE Communications Luxembourg S.A.
78055,85801;POST Luxembourg
51355,107571;TANGO S.A.
63213,116268;TANGO S.A.
69687,92608;TANGO S.A.
69687,92608;POST Luxembourg
71601,62491;ORANGE Communications Luxembourg S.A.
61756,80576;TANGO S.A.
61756,80576;ORANGE Communications Luxembourg S.A.
81268,90184;TANGO S.A.
81268,90184;POST Luxembourg
69498,76887;TANGO S.A.
69892,83945;TANGO S.A.
69892,83945;ORANGE Communications Luxembourg S.A.
69892,83945;POST Luxembourg
83734,77731;POST Luxembourg
75337,98439;POST Luxembourg
75337,98439;TANGO S.A.
65676,62678;TANGO S.A.
87338,74957;TANGO S.A.
87338,74957;ORANGE Communications Luxembourg S.A.
76729,73910;ORANGE Communications Luxembourg S.A.
84583,78283;ORANGE Communications Luxembourg S.A.
52666,110740;ORANGE Communications Luxembourg S.A.
80855,107184;ORANGE Communications Luxembourg S.A.
80855,107184;POST Luxembourg
80855,107184;TANGO S.A.
72575,105821;ORANGE Communications Luxembourg S.A.
77686,74888;ORANGE Communications Luxembourg S.A.
77686,74888;TANGO S.A.
77686,74888;POST Luxembourg
81779,103414;TANGO S.A.
65991,72153;TANGO S.A.
98768,85626;POST Luxembourg
75636,76503;ORANGE Communications Luxembourg S.A.
83489,68200;TANGO S.A.
83489,68200;POST Luxembourg
87509,66943;TANGO S.A.
87509,66943;ORANGE Communications Luxembourg S.A.
68695,65635;ORANGE Communications Luxembourg S.A.
75039,79090;ORANGE Communications Luxembourg S.A.
75039,79090;TANGO S.A.
75039,79090;POST Luxembourg
78431,73566;ORANGE Communications Luxembourg S.A.
56451,88335;ORANGE Communications Luxembourg S.A.
77446,73895;ORANGE Communications Luxembourg S.A.
77446,73895;TANGO S.A.
77276,74352;ORANGE Communications Luxembourg S.A.
74362,63256;TANGO S.A.
67594,99966;TANGO S.A.
67594,99966;ORANGE Communications Luxembourg S.A.
63605,75740;ORANGE Communications Luxembourg S.A.
79392,103577;ORANGE Communications Luxembourg S.A.
79392,103577;TANGO S.A.
93187,61763;POST Luxembourg
99973,95274;ORANGE Communications Luxembourg S.A.
78107,80347;ORANGE Communications Luxembourg S.A.
76398,102948;POST Luxembourg
80724,72014;POST Luxembourg
94475,67714;POST Luxembourg
94475,67714;TANGO S.A.
94475,67714;ORANGE Communications Luxembourg S.A.
78508,63275;POST Luxembourg
74203,86837;ORANGE Communications Luxembourg S.A.
72197,135107;ORANGE Communications Luxembourg S.A.
87652,98339;ORANGE Communications Luxembourg S.A.
65974,61205;TANGO S.A.
93317,62972;POST Luxembourg
71236,126805;ORANGE Communications Luxembourg S.A.
71236,126805;POST Luxembourg
71236,126805;TANGO S.A.
69470,76920;POST Luxembourg
72008,134930;ORANGE Communications Luxembourg S.A.
91343,84392;POST Luxembourg
105020,91880;POST Luxembourg
69192,85184;ORANGE Communications Luxembourg S.A.
69192,85184;POST Luxembourg
69192,85184;TANGO S.A.
79595,76966;TANGO S.A.
55314,91685;POST Luxembourg
55314,91685;ORANGE Communications Luxembourg S.A.
78158,75587;POST Luxembourg
78158,75587;TANGO S.A.
71709,115564;ORANGE Communications Luxembourg S.A.
88948,83488;POST Luxembourg
88948,83488;ORANGE Communications Luxembourg S.A.
95271,68891;POST Luxembourg
74786,102147;POST Luxembourg
79294,103906;POST Luxembourg
62438,93491;POST Luxembourg
64662,82077;ORANGE Communications Luxembourg S.A.
75221,69514;POST Luxembourg
67400,104845;ORANGE Communications Luxembourg S.A.
67400,104845;POST Luxembourg
76813,75736;POST Luxembourg
74483,87126;POST Luxembourg
67285,76158;TANGO S.A.
85401,80554;POST Luxembourg
55424,95270;TANGO S.A.
55424,95270;POST Luxembourg
77882,102826;TANGO S.A.
73446,123351;TANGO S.A.
73446,123351;ORANGE Communications Luxembourg S.A.
86087,86496;POST Luxembourg
79126,65612;POST Luxembourg
87226,101646;TANGO S.A.
94236,59534;POST Luxembourg
83518,104587;POST Luxembourg
75118,101282;POST Luxembourg
83676,75767;POST Luxembourg
75633,90619;POST Luxembourg
89997,95157;POST Luxembourg
95728,84977;POST Luxembourg
100980,85980;POST Luxembourg
82579,76977;POST Luxembourg
79657,83793;TANGO S.A.
79657,83793;POST Luxembourg
79657,83793;ORANGE Communications Luxembourg S.A.
68346,99883;POST Luxembourg
62108,63945;TANGO S.A.
62108,63945;POST Luxembourg
74482,87125;TANGO S.A.
74613,100718;POST Luxembourg
75905,77026;TANGO S.A.
73667,70566;TANGO S.A.
63743,62852;POST Luxembourg
63743,62852;ORANGE Communications Luxembourg S.A.
73421,124425;POST Luxembourg
74415,83901;ORANGE Communications Luxembourg S.A.
74473,96273;TANGO S.A.
68822,67896;TANGO S.A.
83565,85349;POST Luxembourg
57037,99594;POST Luxembourg
62732,67984;POST Luxembourg
76155,107965;ORANGE Communications Luxembourg S.A.
76155,107965;TANGO S.A.
66749,62396;TANGO S.A.
56337,102903;TANGO S.A.
77540,75194;TANGO S.A.
77290,75656;TANGO S.A.
75790,70943;TANGO S.A.
77165,74467;TANGO S.A.
77165,74467;POST Luxembourg
80454,72415;ORANGE Communications Luxembourg S.A.
84153,75604;ORANGE Communications Luxembourg S.A.
76104,61219;POST Luxembourg
79913,114592;POST Luxembourg
58385,84435;POST Luxembourg
61571,114190;ORANGE Communications Luxembourg S.A.
77072,79032;TANGO S.A.
77072,79032;ORANGE Communications Luxembourg S.A.
57617,94938;POST Luxembourg
88752,104436;POST Luxembourg
88752,104436;TANGO S.A.
77332,73853;POST Luxembourg
72579,105822;POST Luxembourg
78392,118417;POST Luxembourg
62442,108265;POST Luxembourg
78507,73580;TANGO S.A.
56596,102926;POST Luxembourg
68365,90631;POST Luxembourg
49320,99891;POST Luxembourg
67418,61516;POST Luxembourg
76316,73084;POST Luxembourg
80442,105373;TANGO S.A.
80442,105373;ORANGE Communications Luxembourg S.A.
78363,74023;TANGO S.A.
86530,74091;POST Luxembourg
87776,63506;POST Luxembourg
75900,75662;ORANGE Communications Luxembourg S.A.
74495,107022;POST Luxembourg
76754,75075;TANGO S.A.
78799,76428;TANGO S.A.
98147,76900;POST Luxembourg
76521,64035;POST Luxembourg
66027,90362;POST Luxembourg
82898,94549;POST Luxembourg
70601,61494;TANGO S.A.
57598,94921;TANGO S.A.
104639,93026;POST Luxembourg
76587,74610;TANGO S.A.
77558,74814;TANGO S.A.
70075,70718;POST Luxembourg
82435,67681;POST Luxembourg
77275,122479;POST Luxembourg
90216,73235;POST Luxembourg
90216,73235;TANGO S.A.
90216,73235;ORANGE Communications Luxembourg S.A.
80492,76751;TANGO S.A.
79764,104549;TANGO S.A.
79764,104549;ORANGE Communications Luxembourg S.A.
62913,98725;TANGO S.A.
55707,103623;POST Luxembourg
86143,88709;POST Luxembourg
76034,103452;POST Luxembourg
77609,77750;POST Luxembourg
76893,116711;POST Luxembourg
70154,124381;POST Luxembourg
99901,94804;POST Luxembourg
75980,91015;ORANGE Communications Luxembourg S.A.
74866,69310;POST Luxembourg
74866,69310;TANGO S.A.
72570,105819;TANGO S.A.
66619,93425;POST Luxembourg
66619,93425;TANGO S.A.
77110,74312;POST Luxembourg
77716,87340;TANGO S.A.
77157,75136;TANGO S.A.
77180,75183;POST Luxembourg
74722,76352;POST Luxembourg
77321,75088;POST Luxembourg
77319,75362;POST Luxembourg
86470,96495;TANGO S.A.
74240,117510;POST Luxembourg
54641,105988;POST Luxembourg
63126,108520;POST Luxembourg
78067,94699;POST Luxembourg
65498,64293;TANGO S.A.
83956,65113;POST Luxembourg
75430,96712;TANGO S.A.
73509,127685;TANGO S.A.
73509,127685;POST Luxembourg
88229,63047;TANGO S.A.
68845,89998;TANGO S.A.
88260,63025;POST Luxembourg
85626,66675;POST Luxembourg
68075,84387;TANGO S.A.
60238,77716;TANGO S.A.
59850,64232;POST Luxembourg
81028,79971;POST Luxembourg
84742,81491;TANGO S.A.
78051,75289;TANGO S.A.
89093,80526;POST Luxembourg
89093,80526;TANGO S.A.
82593,107963;ORANGE Communications Luxembourg S.A.
65287,62691;ORANGE Communications Luxembourg S.A.
75503,74258;POST Luxembourg
76898,75792;ORANGE Communications Luxembourg S.A.
76751,75694;TANGO S.A.
57761,114470;POST Luxembourg
69403,88981;POST Luxembourg
73553,74954;TANGO S.A.
74978,90755;TANGO S.A.
66170,62777;POST Luxembourg
76832,72244;POST Luxembourg
74587,71494;TANGO S.A.
68612,65760;ORANGE Communications Luxembourg S.A.
74729,98749;ORANGE Communications Luxembourg S.A.
68082,66635;ORANGE Communications Luxembourg S.A.
76421,86079;POST Luxembourg
62870,115094;ORANGE Communications Luxembourg S.A.
65579,104334;ORANGE Communications Luxembourg S.A.
74588,136558;ORANGE Communications Luxembourg S.A.
72999,129169;ORANGE Communications Luxembourg S.A.
77272,79076;POST Luxembourg
59819,64282;TANGO S.A.